time_aligned,sensor,v1,v2,v3
2.454760,gyro,-0.002443,-0.001222,0.000000
2.461760,acc,-0.057461,0.119710,9.538500
2.462760,gyro,0.000000,-0.006109,0.000000
2.474760,acc,-0.076614,0.093374,9.531317
2.474760,gyro,0.001222,0.000000,0.000000
2.482760,acc,-0.090980,0.095768,9.481039
2.483760,gyro,-0.002443,0.004887,0.000000
2.494760,acc,-0.136469,0.057461,9.572019
2.495760,gyro,0.001222,0.002443,0.000000
2.503760,acc,-0.095768,0.083797,9.531317
2.503760,gyro,0.000000,-0.006109,0.000000
2.515760,acc,-0.114922,0.079009,9.524135
2.515760,gyro,0.001222,-0.001222,0.000000
2.522760,acc,-0.114922,0.093374,9.466674
2.523760,gyro,0.001222,0.003665,0.000000
2.532760,acc,-0.110133,0.057461,9.136273
2.533760,gyro,0.000000,0.008552,0.000000
2.540760,acc,-0.124498,0.062249,9.557653
2.540760,gyro,0.000000,-0.002443,0.000000
2.551760,acc,-0.088585,0.090980,9.888053
2.552760,gyro,-0.001222,-0.019548,0.000000
2.562760,acc,-0.079009,0.057461,9.155427
2.562760,gyro,-0.006109,-0.010996,0.000000
2.572760,acc,-0.059855,0.071826,9.837775
2.573760,gyro,0.010996,0.010996,0.000000
2.582760,acc,-0.076614,0.138864,9.452309
2.583760,gyro,-0.002443,-0.003665,0.001222
2.593760,acc,-0.052672,0.038307,9.423578
2.593760,gyro,-0.009774,-0.001222,0.000000
2.602760,acc,-0.131681,0.086191,9.629479
2.602760,gyro,0.007330,-0.004887,0.000000
2.612760,acc,-0.095768,0.088585,9.634268
2.613760,gyro,-0.010996,0.001222,0.001222
2.622760,acc,-0.090980,0.100556,9.193734
2.623760,gyro,0.003665,0.010996,0.000000
2.633760,acc,-0.090980,0.098162,9.789890
2.633760,gyro,0.002443,0.007330,-0.001222
2.644760,acc,-0.050278,0.052672,9.598354
2.644760,gyro,0.002443,-0.015882,-0.001222
2.653760,acc,-0.014365,0.107739,9.418790
2.653760,gyro,-0.001222,0.006109,0.000000
2.663760,acc,-0.117316,0.083797,9.701305
2.664760,gyro,0.007330,0.013439,-0.001222
2.675760,acc,-0.050278,0.069432,9.488221
2.675760,gyro,-0.006109,0.001222,0.001222
2.683760,acc,-0.059855,0.098162,9.414001
2.683760,gyro,0.001222,-0.001222,0.000000
2.693760,acc,-0.074220,0.083797,9.605537
2.693760,gyro,0.004887,-0.001222,0.000000
2.703760,acc,-0.079009,0.079009,9.538500
2.704760,gyro,-0.003665,-0.001222,0.000000
2.713760,acc,-0.088585,0.090980,9.454702
2.713760,gyro,0.004887,0.001222,0.001222
2.724760,acc,-0.040701,0.110133,9.552865
2.724760,gyro,0.000000,0.002443,0.000000
2.735760,acc,-0.114922,0.067038,9.538500
2.735760,gyro,0.001222,-0.002443,0.000000
2.742760,acc,-0.059855,0.059855,9.430760
2.742760,gyro,-0.002443,0.002443,-0.001222
2.753760,acc,-0.100556,0.071826,9.574412
2.753760,gyro,0.003665,-0.002443,0.000000
2.764760,acc,-0.074220,0.088585,9.550470
2.764760,gyro,-0.003665,-0.004887,0.000000
2.775760,acc,-0.086191,0.081403,9.493010
2.775760,gyro,0.002443,0.001222,0.000000
2.783760,acc,-0.016759,0.105345,9.557653
2.784760,gyro,-0.001222,0.003665,0.000000
2.795760,acc,-0.100556,0.088585,9.610326
2.796760,gyro,0.001222,0.001222,0.000000
2.804760,acc,-0.079009,0.057461,9.483433
2.804760,gyro,-0.001222,-0.003665,0.000000
2.815760,acc,-0.110133,0.057461,9.536105
2.816760,gyro,0.003665,0.003665,0.000000
2.825760,acc,-0.102951,0.055067,9.533711
2.825760,gyro,-0.001222,0.003665,0.001222
2.836760,acc,-0.086191,0.069432,9.516952
2.836760,gyro,0.002443,0.002443,0.000000
2.843760,acc,-0.069432,0.098162,9.516952
2.843760,gyro,0.001222,-0.007330,0.000000
2.854760,acc,-0.040701,0.086191,9.607931
2.855760,gyro,-0.002443,-0.003665,0.000000
