time_aligned,sensor,v1,v2,v3
2.288182,gyro,0.000000,0.004887,0.000000
2.299182,acc,-0.349553,0.100556,9.485827
2.299182,gyro,0.001222,0.000000,0.001222
2.308182,acc,-0.418985,0.074220,9.502586
2.309182,gyro,-0.001222,-0.002443,0.000000
2.318182,acc,-0.366313,0.088585,9.557653
2.318182,gyro,0.002443,0.004887,0.001222
2.328182,acc,-0.354342,0.105345,9.545682
2.329182,gyro,0.000000,0.002443,0.000000
2.337182,acc,-0.397437,0.047884,9.495404
2.338182,gyro,0.000000,-0.001222,0.001222
2.347182,acc,-0.399832,0.074220,9.481039
2.348182,gyro,0.000000,-0.004887,0.000000
2.359182,acc,-0.354342,0.090980,9.488221
2.359182,gyro,-0.001222,-0.002443,0.000000
2.367182,acc,-0.399832,0.076614,9.543288
2.367182,gyro,0.002443,0.003665,0.000000
2.381182,acc,-0.392649,0.043096,9.533711
2.381182,gyro,0.000000,-0.001222,0.000000
2.387182,acc,-0.390255,0.095768,9.504981
2.387182,gyro,0.002443,-0.004887,0.000000
2.398182,acc,-0.359130,0.052672,9.572019
2.399182,gyro,0.002443,-0.006109,0.000000
2.407182,acc,-0.409408,0.090980,9.528923
2.407182,gyro,0.000000,0.001222,0.000000
2.419182,acc,-0.440533,0.026336,9.550470
2.420182,gyro,0.001222,0.002443,0.000000
2.429182,acc,-0.344765,0.055067,9.536105
2.429182,gyro,0.001222,-0.001222,0.000000
2.439182,acc,-0.378284,0.021548,9.516952
2.439182,gyro,0.001222,-0.006109,0.000000
2.447182,acc,-0.313640,0.110133,9.485827
2.447182,gyro,0.000000,0.000000,0.000000
2.459182,acc,-0.325611,0.090980,9.591172
2.460182,gyro,0.000000,0.001222,0.000000
2.467182,acc,-0.404620,0.047884,9.528923
2.468182,gyro,-0.001222,0.000000,0.001222
2.478182,acc,-0.316035,0.038307,9.540894
2.478182,gyro,0.001222,-0.001222,0.000000
2.488182,acc,-0.390255,0.028730,9.579201
2.488182,gyro,0.000000,-0.004887,0.000000
2.500182,acc,-0.418985,0.071826,9.531317
2.500182,gyro,0.000000,-0.002443,0.000000
2.508182,acc,-0.402226,0.057461,9.548077
2.509182,gyro,0.000000,0.001222,0.001222
2.520182,acc,-0.373495,0.076614,9.533711
2.521182,gyro,0.000000,0.000000,0.001222
2.528182,acc,-0.404620,0.064643,9.490616
2.528182,gyro,0.000000,-0.003665,0.000000
2.540182,acc,-0.378284,0.076614,9.528923
2.540182,gyro,0.000000,-0.001222,0.000000
2.547182,acc,-0.368707,0.105345,9.493010
2.548182,gyro,0.000000,0.001222,0.000000
2.558182,acc,-0.402226,0.079009,9.536105
2.559182,gyro,0.001222,0.002443,0.001222
2.567182,acc,-0.349553,0.069432,9.555259
2.567182,gyro,-0.002443,-0.002443,0.000000
2.579182,acc,-0.354342,0.033519,9.550470
2.580182,gyro,0.002443,-0.003665,0.000000
2.587182,acc,-0.375890,0.059855,9.464279
2.588182,gyro,-0.001222,-0.002443,0.000000
2.597182,acc,-0.407014,0.064643,9.562442
2.598182,gyro,0.002443,0.002443,0.000000
2.609182,acc,-0.383072,0.083797,9.497798
2.609182,gyro,0.000000,0.000000,0.000000
2.618182,acc,-0.337582,0.076614,9.481039
2.619182,gyro,0.001222,-0.002443,0.000000
2.628182,acc,-0.349553,0.064643,9.495404
2.628182,gyro,0.001222,-0.004887,0.001222
2.641182,acc,-0.433351,0.057461,9.536105
2.642182,gyro,-0.001222,0.000000,0.000000
2.650182,acc,-0.366313,0.038307,9.557653
2.650182,gyro,0.001222,0.001222,0.001222
2.659182,acc,-0.392649,0.019154,9.536105
2.659182,gyro,-0.001222,-0.002443,0.000000
2.669182,acc,-0.375890,0.074220,9.528923
2.670182,gyro,-0.001222,-0.002443,0.000000
2.679182,acc,-0.397437,0.107739,9.528923
2.680182,gyro,0.001222,0.000000,0.000000
2.689182,acc,-0.366313,0.045490,9.588778
2.689182,gyro,0.000000,0.000000,0.001222
2.700182,acc,-0.313640,0.059855,9.572019
2.701182,gyro,0.000000,-0.001222,0.000000
2.709182,acc,-0.359130,0.043096,9.531317
2.710182,gyro,0.000000,-0.002443,0.000000
2.719182,acc,-0.380678,0.064643,9.557653
2.720182,gyro,0.002443,0.001222,0.000000
2.729182,acc,-0.347159,0.057461,9.521740
2.729182,gyro,0.001222,0.000000,0.000000
2.740182,acc,-0.363919,0.057461,9.555259
2.741182,gyro,0.000000,0.001222,0.000000
2.749182,acc,-0.371101,0.071826,9.464279
2.749182,gyro,0.002443,0.000000,-0.001222
2.760182,acc,-0.404620,0.076614,9.574412
2.760182,gyro,0.002443,0.000000,0.001222
2.772182,acc,-0.308852,0.095768,9.583989
2.772182,gyro,-0.002443,-0.003665,0.000000
2.780182,acc,-0.354342,0.071826,9.512163
2.781182,gyro,0.000000,-0.001222,0.000000
2.788182,acc,-0.385466,0.067038,9.550470
2.788182,gyro,0.001222,-0.001222,0.000000
2.799182,acc,-0.399832,0.105345,9.514558
2.800182,gyro,0.000000,0.001222,0.000000
2.811182,acc,-0.349553,0.047884,9.485827
2.813182,gyro,0.002443,-0.001222,0.001222
2.820182,acc,-0.335188,0.081403,9.538500
2.820182,gyro,0.001222,-0.003665,0.000000
2.828182,acc,-0.351948,0.059855,9.507375
2.829182,gyro,0.000000,-0.003665,0.000000
2.841182,acc,-0.330400,0.059855,9.495404
2.841182,gyro,0.000000,0.002443,0.000000
2.851182,acc,-0.332794,0.067038,9.574412
2.852182,gyro,-0.001222,0.000000,0.000000
2.863182,acc,-0.354342,0.062249,9.569624
2.863182,gyro,0.003665,-0.004887,-0.001222
2.869182,acc,-0.344765,0.069432,9.538500
2.870182,gyro,0.001222,-0.003665,0.000000
