timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
20.404903,middle,Left,1,-4.3146,12.0780,-24.9918,-0.010714,-0.010327,-0.075480,17.905,-53.786,33.857
20.404903,ring,Left,1,-5.1423,12.4038,-31.4298,-0.024435,0.015206,0.010987,30.572,-43.624,39.085
20.404903,pinky,Left,1,-27.2327,-27.9881,-6.4312,0.013763,-0.042424,-0.010500,31.477,-28.440,42.975
20.445129,thumb,Left,1,14.7227,6.0421,-41.8714,0.025068,-0.069976,-0.495406,-29.535,-18.570,5.081
20.445129,index,Left,1,-13.6198,-25.6190,71.1128,0.049376,-0.061603,0.109816,-2.094,-46.390,31.481
20.445129,middle,Left,1,-34.9137,-24.2824,62.7599,0.041069,-0.100575,-0.069179,18.037,-54.260,35.377
20.445129,ring,Left,1,-52.1775,-5.0796,71.5333,-0.030060,-0.075110,0.075155,30.906,-44.172,41.119
20.445129,pinky,Left,1,-51.1766,-0.3371,22.3510,0.047715,-0.070899,0.158817,31.608,-28.773,43.985
20.486061,thumb,Left,1,-20.0603,1.4748,-4.1702,0.036856,-0.093208,-0.257277,-29.463,-18.459,4.405
20.486061,index,Left,1,-7.1559,-10.3202,82.5511,0.030846,-0.036297,0.177952,-2.059,-46.301,31.459
20.486061,middle,Left,1,-32.6868,-25.5014,84.4461,0.050792,-0.085433,-0.034099,17.964,-54.108,35.564
20.486061,ring,Left,1,-43.4051,-16.5792,96.6133,-0.021692,-0.076797,0.052884,30.681,-44.098,41.411
20.486061,pinky,Left,1,-31.9158,20.1631,34.2027,0.007871,-0.067541,0.161751,31.517,-28.760,44.208
20.527845,thumb,Left,1,-42.7792,-26.8337,23.2209,0.054979,-0.182882,-0.288821,-29.564,-18.211,3.202
20.527845,index,Left,1,-26.9768,-16.8194,94.4425,0.030017,-0.059343,0.206021,-1.649,-46.758,32.433
20.527845,middle,Left,1,-30.4952,-37.4913,76.5011,0.065100,-0.134279,-0.058979,17.917,-54.260,36.417
20.527845,ring,Left,1,-49.8541,-38.1171,120.0966,-0.004701,-0.127874,0.079059,30.613,-44.332,42.967
20.527845,pinky,Left,1,-19.8324,10.8296,48.1737,0.019011,-0.053595,0.203057,31.551,-29.236,44.786
20.568140,thumb,Left,1,-23.8978,-49.6659,46.8198,0.056225,-0.071237,0.610095,-29.148,-18.266,2.687
20.568140,index,Left,1,10.3656,-6.7300,-66.5676,0.008665,-0.006803,-0.058868,-1.920,-45.936,31.226
20.568140,middle,Left,1,4.0091,-18.7401,-50.0816,0.012178,-0.046772,-0.064904,17.648,-53.707,35.355
20.568140,ring,Left,1,4.0514,-40.4546,-45.9070,0.014483,-0.061968,0.041503,30.106,-43.772,41.655
20.568140,pinky,Left,1,15.5019,-14.2618,-36.5247,-0.038392,-0.019528,0.071924,31.324,-28.779,43.930
20.609538,thumb,Left,1,-0.2347,-29.7997,11.7114,0.000795,-0.086625,0.542687,-28.983,-18.131,2.857
20.609538,index,Left,1,-1.7963,-13.0812,-46.5610,0.028663,-0.015182,-0.094158,-1.702,-45.713,31.494
20.609538,middle,Left,1,7.7936,-6.6009,-49.4333,-0.014945,-0.057013,-0.101249,17.649,-53.589,35.210
20.609538,ring,Left,1,13.2219,-20.0327,-48.0168,0.002853,-0.036216,0.077707,30.058,-43.832,41.502
20.609538,pinky,Left,1,30.8315,-12.8905,-34.3415,-0.021076,0.019396,0.058699,31.304,-28.977,43.716
20.650274,thumb,Left,1,19.9040,-58.2012,-12.4499,0.007250,-0.083746,1.412334,-28.062,-17.736,2.147
